,Latent,Distance,Value,KS
737,PCA 50D,Inter-Type,7817.155902363856,"KstestResult(statistic=0.6481481481481481, pvalue=2.3647025438215363e-10, statistic_location=7557.894151948726, statistic_sign=-1)"
738,PCA 50D,Inter-Type,7884.39928579197,"KstestResult(statistic=0.6481481481481481, pvalue=2.3647025438215363e-10, statistic_location=7557.894151948726, statistic_sign=-1)"
739,PCA 50D,Inter-Type,7503.848621809383,"KstestResult(statistic=0.6481481481481481, pvalue=2.3647025438215363e-10, statistic_location=7557.894151948726, statistic_sign=-1)"
740,PCA 50D,Inter-Type,7644.30104106627,"KstestResult(statistic=0.6481481481481481, pvalue=2.3647025438215363e-10, statistic_location=7557.894151948726, statistic_sign=-1)"
741,PCA 50D,Inter-Type,7611.103044197929,"KstestResult(statistic=0.6481481481481481, pvalue=2.3647025438215363e-10, statistic_location=7557.894151948726, statistic_sign=-1)"
742,PCA 50D,Inter-Type,7851.464038765709,"KstestResult(statistic=0.6481481481481481, pvalue=2.3647025438215363e-10, statistic_location=7557.894151948726, statistic_sign=-1)"
743,PCA 50D,Inter-Type,7693.207612024039,"KstestResult(statistic=0.6481481481481481, pvalue=2.3647025438215363e-10, statistic_location=7557.894151948726, statistic_sign=-1)"
744,PCA 50D,Inter-Type,7667.756615143392,"KstestResult(statistic=0.6481481481481481, pvalue=2.3647025438215363e-10, statistic_location=7557.894151948726, statistic_sign=-1)"
745,PCA 50D,Inter-Type,7596.199766559937,"KstestResult(statistic=0.6481481481481481, pvalue=2.3647025438215363e-10, statistic_location=7557.894151948726, statistic_sign=-1)"
746,PCA 50D,Inter-Type,7570.379756583946,"KstestResult(statistic=0.6481481481481481, pvalue=2.3647025438215363e-10, statistic_location=7557.894151948726, statistic_sign=-1)"
747,PCA 50D,Inter-Type,7831.530688639634,"KstestResult(statistic=0.6481481481481481, pvalue=2.3647025438215363e-10, statistic_location=7557.894151948726, statistic_sign=-1)"
748,PCA 50D,Inter-Type,7654.377899846739,"KstestResult(statistic=0.6481481481481481, pvalue=2.3647025438215363e-10, statistic_location=7557.894151948726, statistic_sign=-1)"
749,PCA 50D,Inter-Type,7649.543102194213,"KstestResult(statistic=0.6481481481481481, pvalue=2.3647025438215363e-10, statistic_location=7557.894151948726, statistic_sign=-1)"
750,PCA 50D,Inter-Type,7603.83336926454,"KstestResult(statistic=0.6481481481481481, pvalue=2.3647025438215363e-10, statistic_location=7557.894151948726, statistic_sign=-1)"
751,PCA 50D,Inter-Type,7801.263895809381,"KstestResult(statistic=0.6481481481481481, pvalue=2.3647025438215363e-10, statistic_location=7557.894151948726, statistic_sign=-1)"
752,PCA 50D,Inter-Type,7663.163913902938,"KstestResult(statistic=0.6481481481481481, pvalue=2.3647025438215363e-10, statistic_location=7557.894151948726, statistic_sign=-1)"
753,PCA 50D,Inter-Type,7666.289669232687,"KstestResult(statistic=0.6481481481481481, pvalue=2.3647025438215363e-10, statistic_location=7557.894151948726, statistic_sign=-1)"
754,PCA 50D,Inter-Type,7807.508307266102,"KstestResult(statistic=0.6481481481481481, pvalue=2.3647025438215363e-10, statistic_location=7557.894151948726, statistic_sign=-1)"
755,PCA 50D,Inter-Type,7643.510740740865,"KstestResult(statistic=0.6481481481481481, pvalue=2.3647025438215363e-10, statistic_location=7557.894151948726, statistic_sign=-1)"
756,PCA 50D,Inter-Type,7666.735234973128,"KstestResult(statistic=0.6481481481481481, pvalue=2.3647025438215363e-10, statistic_location=7557.894151948726, statistic_sign=-1)"
757,PCA 50D,Inter-Type,7831.878671994197,"KstestResult(statistic=0.6481481481481481, pvalue=2.3647025438215363e-10, statistic_location=7557.894151948726, statistic_sign=-1)"
758,PCA 50D,Inter-Type,7865.955820537963,"KstestResult(statistic=0.6481481481481481, pvalue=2.3647025438215363e-10, statistic_location=7557.894151948726, statistic_sign=-1)"
759,PCA 50D,Inter-Type,7743.654565632448,"KstestResult(statistic=0.6481481481481481, pvalue=2.3647025438215363e-10, statistic_location=7557.894151948726, statistic_sign=-1)"
760,PCA 50D,Intra-Type,7448.001847926782,"KstestResult(statistic=0.6481481481481481, pvalue=2.3647025438215363e-10, statistic_location=7557.894151948726, statistic_sign=-1)"
761,PCA 50D,Intra-Type,8197.58352768971,"KstestResult(statistic=0.6481481481481481, pvalue=2.3647025438215363e-10, statistic_location=7557.894151948726, statistic_sign=-1)"
762,PCA 50D,Intra-Type,7710.328010962818,"KstestResult(statistic=0.6481481481481481, pvalue=2.3647025438215363e-10, statistic_location=7557.894151948726, statistic_sign=-1)"
763,PCA 50D,Intra-Type,7467.930528404819,"KstestResult(statistic=0.6481481481481481, pvalue=2.3647025438215363e-10, statistic_location=7557.894151948726, statistic_sign=-1)"
764,PCA 50D,Intra-Type,7382.3390877282345,"KstestResult(statistic=0.6481481481481481, pvalue=2.3647025438215363e-10, statistic_location=7557.894151948726, statistic_sign=-1)"
765,PCA 50D,Intra-Type,7412.36796693912,"KstestResult(statistic=0.6481481481481481, pvalue=2.3647025438215363e-10, statistic_location=7557.894151948726, statistic_sign=-1)"
766,PCA 50D,Intra-Type,7449.279803814551,"KstestResult(statistic=0.6481481481481481, pvalue=2.3647025438215363e-10, statistic_location=7557.894151948726, statistic_sign=-1)"
767,PCA 50D,Intra-Type,7738.484325118636,"KstestResult(statistic=0.6481481481481481, pvalue=2.3647025438215363e-10, statistic_location=7557.894151948726, statistic_sign=-1)"
768,PCA 50D,Intra-Type,7502.464972961019,"KstestResult(statistic=0.6481481481481481, pvalue=2.3647025438215363e-10, statistic_location=7557.894151948726, statistic_sign=-1)"
769,PCA 50D,Intra-Type,7551.580343367927,"KstestResult(statistic=0.6481481481481481, pvalue=2.3647025438215363e-10, statistic_location=7557.894151948726, statistic_sign=-1)"
165,PCA 50D UMAP,Inter-Type,7755.659692080983,"KstestResult(statistic=0.8555555555555555, pvalue=1.2977640869465932e-19, statistic_location=7755.361471887491, statistic_sign=-1)"
166,PCA 50D UMAP,Inter-Type,7757.466147827133,"KstestResult(statistic=0.8555555555555555, pvalue=1.2977640869465932e-19, statistic_location=7755.361471887491, statistic_sign=-1)"
167,PCA 50D UMAP,Inter-Type,7764.185271255745,"KstestResult(statistic=0.8555555555555555, pvalue=1.2977640869465932e-19, statistic_location=7755.361471887491, statistic_sign=-1)"
168,PCA 50D UMAP,Inter-Type,7760.449144575194,"KstestResult(statistic=0.8555555555555555, pvalue=1.2977640869465932e-19, statistic_location=7755.361471887491, statistic_sign=-1)"
169,PCA 50D UMAP,Inter-Type,7755.487766603285,"KstestResult(statistic=0.8555555555555555, pvalue=1.2977640869465932e-19, statistic_location=7755.361471887491, statistic_sign=-1)"
170,PCA 50D UMAP,Inter-Type,7775.871144644258,"KstestResult(statistic=0.8555555555555555, pvalue=1.2977640869465932e-19, statistic_location=7755.361471887491, statistic_sign=-1)"
171,PCA 50D UMAP,Inter-Type,7757.451586123035,"KstestResult(statistic=0.8555555555555555, pvalue=1.2977640869465932e-19, statistic_location=7755.361471887491, statistic_sign=-1)"
172,PCA 50D UMAP,Inter-Type,7766.773775274039,"KstestResult(statistic=0.8555555555555555, pvalue=1.2977640869465932e-19, statistic_location=7755.361471887491, statistic_sign=-1)"
173,PCA 50D UMAP,Inter-Type,7772.565361695888,"KstestResult(statistic=0.8555555555555555, pvalue=1.2977640869465932e-19, statistic_location=7755.361471887491, statistic_sign=-1)"
174,PCA 50D UMAP,Inter-Type,7755.7679045261575,"KstestResult(statistic=0.8555555555555555, pvalue=1.2977640869465932e-19, statistic_location=7755.361471887491, statistic_sign=-1)"
175,PCA 50D UMAP,Inter-Type,7762.133225249774,"KstestResult(statistic=0.8555555555555555, pvalue=1.2977640869465932e-19, statistic_location=7755.361471887491, statistic_sign=-1)"
176,PCA 50D UMAP,Inter-Type,7759.833455394404,"KstestResult(statistic=0.8555555555555555, pvalue=1.2977640869465932e-19, statistic_location=7755.361471887491, statistic_sign=-1)"
177,PCA 50D UMAP,Inter-Type,7754.516054547784,"KstestResult(statistic=0.8555555555555555, pvalue=1.2977640869465932e-19, statistic_location=7755.361471887491, statistic_sign=-1)"
178,PCA 50D UMAP,Inter-Type,7774.898593088797,"KstestResult(statistic=0.8555555555555555, pvalue=1.2977640869465932e-19, statistic_location=7755.361471887491, statistic_sign=-1)"
179,PCA 50D UMAP,Inter-Type,7756.811871511048,"KstestResult(statistic=0.8555555555555555, pvalue=1.2977640869465932e-19, statistic_location=7755.361471887491, statistic_sign=-1)"
180,PCA 50D UMAP,Inter-Type,7767.352199532949,"KstestResult(statistic=0.8555555555555555, pvalue=1.2977640869465932e-19, statistic_location=7755.361471887491, statistic_sign=-1)"
181,PCA 50D UMAP,Inter-Type,7770.513315689917,"KstestResult(statistic=0.8555555555555555, pvalue=1.2977640869465932e-19, statistic_location=7755.361471887491, statistic_sign=-1)"
182,PCA 50D UMAP,Inter-Type,7760.061393635136,"KstestResult(statistic=0.8555555555555555, pvalue=1.2977640869465932e-19, statistic_location=7755.361471887491, statistic_sign=-1)"
183,PCA 50D UMAP,Inter-Type,7761.324033772684,"KstestResult(statistic=0.8555555555555555, pvalue=1.2977640869465932e-19, statistic_location=7755.361471887491, statistic_sign=-1)"
184,PCA 50D UMAP,Inter-Type,7755.749117900541,"KstestResult(statistic=0.8555555555555555, pvalue=1.2977640869465932e-19, statistic_location=7755.361471887491, statistic_sign=-1)"
185,PCA 50D UMAP,Inter-Type,7773.124733968923,"KstestResult(statistic=0.8555555555555555, pvalue=1.2977640869465932e-19, statistic_location=7755.361471887491, statistic_sign=-1)"
186,PCA 50D UMAP,Inter-Type,7755.837088620522,"KstestResult(statistic=0.8555555555555555, pvalue=1.2977640869465932e-19, statistic_location=7755.361471887491, statistic_sign=-1)"
187,PCA 50D UMAP,Inter-Type,7766.046687957371,"KstestResult(statistic=0.8555555555555555, pvalue=1.2977640869465932e-19, statistic_location=7755.361471887491, statistic_sign=-1)"
188,PCA 50D UMAP,Inter-Type,7768.432730950982,"KstestResult(statistic=0.8555555555555555, pvalue=1.2977640869465932e-19, statistic_location=7755.361471887491, statistic_sign=-1)"
189,PCA 50D UMAP,Inter-Type,7761.428520326341,"KstestResult(statistic=0.8555555555555555, pvalue=1.2977640869465932e-19, statistic_location=7755.361471887491, statistic_sign=-1)"
190,PCA 50D UMAP,Inter-Type,7762.085407355384,"KstestResult(statistic=0.8555555555555555, pvalue=1.2977640869465932e-19, statistic_location=7755.361471887491, statistic_sign=-1)"
191,PCA 50D UMAP,Inter-Type,7771.301621851628,"KstestResult(statistic=0.8555555555555555, pvalue=1.2977640869465932e-19, statistic_location=7755.361471887491, statistic_sign=-1)"
192,PCA 50D UMAP,Inter-Type,7760.56710664178,"KstestResult(statistic=0.8555555555555555, pvalue=1.2977640869465932e-19, statistic_location=7755.361471887491, statistic_sign=-1)"
193,PCA 50D UMAP,Inter-Type,7770.3709681045375,"KstestResult(statistic=0.8555555555555555, pvalue=1.2977640869465932e-19, statistic_location=7755.361471887491, statistic_sign=-1)"
194,PCA 50D UMAP,Inter-Type,7761.713602760364,"KstestResult(statistic=0.8555555555555555, pvalue=1.2977640869465932e-19, statistic_location=7755.361471887491, statistic_sign=-1)"
195,PCA 50D UMAP,Inter-Type,7759.299663961548,"KstestResult(statistic=0.8555555555555555, pvalue=1.2977640869465932e-19, statistic_location=7755.361471887491, statistic_sign=-1)"
196,PCA 50D UMAP,Inter-Type,7777.15662771984,"KstestResult(statistic=0.8555555555555555, pvalue=1.2977640869465932e-19, statistic_location=7755.361471887491, statistic_sign=-1)"
197,PCA 50D UMAP,Inter-Type,7762.9734880150645,"KstestResult(statistic=0.8555555555555555, pvalue=1.2977640869465932e-19, statistic_location=7755.361471887491, statistic_sign=-1)"
198,PCA 50D UMAP,Inter-Type,7773.426333022312,"KstestResult(statistic=0.8555555555555555, pvalue=1.2977640869465932e-19, statistic_location=7755.361471887491, statistic_sign=-1)"
199,PCA 50D UMAP,Inter-Type,7769.788751843553,"KstestResult(statistic=0.8555555555555555, pvalue=1.2977640869465932e-19, statistic_location=7755.361471887491, statistic_sign=-1)"
200,PCA 50D UMAP,Inter-Type,7775.075275695435,"KstestResult(statistic=0.8555555555555555, pvalue=1.2977640869465932e-19, statistic_location=7755.361471887491, statistic_sign=-1)"
201,PCA 50D UMAP,Inter-Type,7757.123761998026,"KstestResult(statistic=0.8555555555555555, pvalue=1.2977640869465932e-19, statistic_location=7755.361471887491, statistic_sign=-1)"
202,PCA 50D UMAP,Inter-Type,7767.850511260056,"KstestResult(statistic=0.8555555555555555, pvalue=1.2977640869465932e-19, statistic_location=7755.361471887491, statistic_sign=-1)"
203,PCA 50D UMAP,Inter-Type,7770.465497795527,"KstestResult(statistic=0.8555555555555555, pvalue=1.2977640869465932e-19, statistic_location=7755.361471887491, statistic_sign=-1)"
204,PCA 50D UMAP,Inter-Type,7772.550943155813,"KstestResult(statistic=0.8555555555555555, pvalue=1.2977640869465932e-19, statistic_location=7755.361471887491, statistic_sign=-1)"
205,PCA 50D UMAP,Inter-Type,7777.301843657815,"KstestResult(statistic=0.8555555555555555, pvalue=1.2977640869465932e-19, statistic_location=7755.361471887491, statistic_sign=-1)"
206,PCA 50D UMAP,Inter-Type,7776.100677578754,"KstestResult(statistic=0.8555555555555555, pvalue=1.2977640869465932e-19, statistic_location=7755.361471887491, statistic_sign=-1)"
207,PCA 50D UMAP,Inter-Type,7764.290725621093,"KstestResult(statistic=0.8555555555555555, pvalue=1.2977640869465932e-19, statistic_location=7755.361471887491, statistic_sign=-1)"
208,PCA 50D UMAP,Inter-Type,7768.793764007445,"KstestResult(statistic=0.8555555555555555, pvalue=1.2977640869465932e-19, statistic_location=7755.361471887491, statistic_sign=-1)"
209,PCA 50D UMAP,Inter-Type,7778.57528359856,"KstestResult(statistic=0.8555555555555555, pvalue=1.2977640869465932e-19, statistic_location=7755.361471887491, statistic_sign=-1)"
210,PCA 50D UMAP,Intra-Type,7754.675789533025,"KstestResult(statistic=0.8555555555555555, pvalue=1.2977640869465932e-19, statistic_location=7755.361471887491, statistic_sign=-1)"
211,PCA 50D UMAP,Intra-Type,7754.252170515978,"KstestResult(statistic=0.8555555555555555, pvalue=1.2977640869465932e-19, statistic_location=7755.361471887491, statistic_sign=-1)"
212,PCA 50D UMAP,Intra-Type,7754.154160050367,"KstestResult(statistic=0.8555555555555555, pvalue=1.2977640869465932e-19, statistic_location=7755.361471887491, statistic_sign=-1)"
213,PCA 50D UMAP,Intra-Type,7753.89121550567,"KstestResult(statistic=0.8555555555555555, pvalue=1.2977640869465932e-19, statistic_location=7755.361471887491, statistic_sign=-1)"
214,PCA 50D UMAP,Intra-Type,7754.105942369014,"KstestResult(statistic=0.8555555555555555, pvalue=1.2977640869465932e-19, statistic_location=7755.361471887491, statistic_sign=-1)"
215,PCA 50D UMAP,Intra-Type,7753.480999256699,"KstestResult(statistic=0.8555555555555555, pvalue=1.2977640869465932e-19, statistic_location=7755.361471887491, statistic_sign=-1)"
216,PCA 50D UMAP,Intra-Type,7762.866471231279,"KstestResult(statistic=0.8555555555555555, pvalue=1.2977640869465932e-19, statistic_location=7755.361471887491, statistic_sign=-1)"
217,PCA 50D UMAP,Intra-Type,7754.579860293201,"KstestResult(statistic=0.8555555555555555, pvalue=1.2977640869465932e-19, statistic_location=7755.361471887491, statistic_sign=-1)"
218,PCA 50D UMAP,Intra-Type,7754.806407375009,"KstestResult(statistic=0.8555555555555555, pvalue=1.2977640869465932e-19, statistic_location=7755.361471887491, statistic_sign=-1)"
219,PCA 50D UMAP,Intra-Type,7754.739504308413,"KstestResult(statistic=0.8555555555555555, pvalue=1.2977640869465932e-19, statistic_location=7755.361471887491, statistic_sign=-1)"
495,PCA 50D UMAP,Inter-Type,7755.883782714036,"KstestResult(statistic=0.8555555555555555, pvalue=1.2977640869465932e-19, statistic_location=7755.361471887491, statistic_sign=-1)"
496,PCA 50D UMAP,Inter-Type,7757.194629861666,"KstestResult(statistic=0.8555555555555555, pvalue=1.2977640869465932e-19, statistic_location=7755.361471887491, statistic_sign=-1)"
497,PCA 50D UMAP,Inter-Type,7761.812378430512,"KstestResult(statistic=0.8555555555555555, pvalue=1.2977640869465932e-19, statistic_location=7755.361471887491, statistic_sign=-1)"
498,PCA 50D UMAP,Inter-Type,7765.172338954744,"KstestResult(statistic=0.8555555555555555, pvalue=1.2977640869465932e-19, statistic_location=7755.361471887491, statistic_sign=-1)"
499,PCA 50D UMAP,Inter-Type,7755.146598048142,"KstestResult(statistic=0.8555555555555555, pvalue=1.2977640869465932e-19, statistic_location=7755.361471887491, statistic_sign=-1)"
500,PCA 50D UMAP,Inter-Type,7776.444770509278,"KstestResult(statistic=0.8555555555555555, pvalue=1.2977640869465932e-19, statistic_location=7755.361471887491, statistic_sign=-1)"
501,PCA 50D UMAP,Inter-Type,7756.1842921977795,"KstestResult(statistic=0.8555555555555555, pvalue=1.2977640869465932e-19, statistic_location=7755.361471887491, statistic_sign=-1)"
502,PCA 50D UMAP,Inter-Type,7760.743038631426,"KstestResult(statistic=0.8555555555555555, pvalue=1.2977640869465932e-19, statistic_location=7755.361471887491, statistic_sign=-1)"
503,PCA 50D UMAP,Inter-Type,7770.777547687392,"KstestResult(statistic=0.8555555555555555, pvalue=1.2977640869465932e-19, statistic_location=7755.361471887491, statistic_sign=-1)"
504,PCA 50D UMAP,Inter-Type,7756.525810917665,"KstestResult(statistic=0.8555555555555555, pvalue=1.2977640869465932e-19, statistic_location=7755.361471887491, statistic_sign=-1)"
505,PCA 50D UMAP,Inter-Type,7760.777881873714,"KstestResult(statistic=0.8555555555555555, pvalue=1.2977640869465932e-19, statistic_location=7755.361471887491, statistic_sign=-1)"
